c_ls,c_lq,lam_gamma,ls_prior,ls_post,ls_gain,lq_prior,lq_post,lq_gain,mse_ls,mse_lq,bias_ls,bias_lq,nll,n_ls,n_lq
1.0,0.62,10.0,0.8399598393574298,0.8550200803212852,0.015060240963855387,0.7701572683068789,0.7902431348213168,0.02008586651443789,0.09963204174432762,0.17640701692510566,0.007003479776572119,0.0015698533064137377,6361.777044621296,125,229
