c_ls,c_lq,lam_gamma,ls_prior,ls_post,ls_gain,lq_prior,lq_post,lq_gain,mse_ls,mse_lq,bias_ls,bias_lq,nll,n_ls,n_lq
1.25,1.5,10.0,0.8520981361342808,0.8674827515188962,0.015384615384615441,0.7799782711856798,0.7812278534929306,0.0012495823072508072,0.11019660660970448,0.3998825135876788,0.10605290764034814,0.4270676566393652,6392.257194315451,125,229
1.25,1.75,10.0,0.8520981361342808,0.8674827515188962,0.015384615384615441,0.7791493642805416,0.7791493642805416,0.0,0.1101819884136727,0.4511934221581308,0.10602804013409062,0.47306272904451585,6392.049841864715,125,229
1.25,2.0,10.0,0.8520981361342808,0.8674827515188962,0.015384615384615441,0.7686894582468381,0.7681273604980395,-0.0005620977487985623,0.11017543710300197,0.4896192919176175,0.10601728545403166,0.500780843988823,6391.900083534541,125,229
1.5,0.5,10.0,0.8631989496447328,0.8589769333745237,-0.004222016270209017,0.7570032442862361,0.7915322324721008,0.034528988185864695,0.13269054685390538,0.19375940998596378,0.13556470742629279,-0.10660116889664739,6376.207721409523,125,229
1.5,0.75,10.0,0.8631989496447328,0.8589769333745237,-0.004222016270209017,0.7725097545303329,0.7939514461518775,0.021441691621544634,0.1326546798323652,0.18593147397547263,0.13554692723018014,0.10314514427529164,6386.480879942423,125,229
1.5,1.0,10.0,0.8631989496447328,0.8589769333745237,-0.004222016270209017,0.7698132442003763,0.7840855431872202,0.014272298986843901,0.1326605315732497,0.24880775705189262,0.1355507719663791,0.2556122274734267,6391.914345798936,125,229
1.5,1.25,10.0,0.8631989496447328,0.8589769333745237,-0.004222016270209017,0.774739001515729,0.7764506157180618,0.0017116142023327896,0.1326523160000877,0.3328440617224013,0.135548258390482,0.3611157981652495,6395.773950585194,125,229
1.5,1.5,10.0,0.8631989496447328,0.8589769333745237,-0.004222016270209017,0.7799782711856798,0.7815715957721567,0.0015933245864769852,0.13265022650549252,0.39987666423844426,0.13554789790774646,0.4270588808474176,6395.471230199099,125,229
1.5,1.75,10.0,0.8631989496447328,0.8589769333745237,-0.004222016270209017,0.7791493642805416,0.7791493642805416,0.0,0.1326477324963723,0.451189005583228,0.13554675033724917,0.4730591442482984,6395.295689479484,125,229
1.5,2.0,10.0,0.8631989496447328,0.8589769333745237,-0.004222016270209017,0.7686894582468381,0.7681273604980395,-0.0005620977487985623,0.13264675985419888,0.489617205636032,0.13554637641596767,0.5007794389459407,6395.157342498582,125,229
1.75,0.5,10.0,0.8721578622181033,0.863456389661209,-0.008701472556894352,0.7570032442862361,0.7915322324721008,0.034528988185864695,0.14138593612521472,0.19376260379313504,0.14305088866998328,-0.10660721729086431,6376.978290369258,125,229
1.75,0.75,10.0,0.8721578622181033,0.863456389661209,-0.008701472556894352,0.7725097545303329,0.7939514461518775,0.021441691621544634,0.14137898448548322,0.1859241105377368,0.1430222360994884,0.10312955274206181,6387.044100236392,125,229
1.75,1.0,10.0,0.8721578622181033,0.863456389661209,-0.008701472556894352,0.7698132442003763,0.7840855431872202,0.014272298986843901,0.1413782132712576,0.24879781702555978,0.14301048811775396,0.2556072725717373,6392.3764010475425,125,229
1.75,1.25,10.0,0.8721578622181033,0.863456389661209,-0.008701472556894352,0.774739001515729,0.7764506157180618,0.0017116142023327896,0.14137826806757914,0.3328416258574243,0.1430126058040534,0.36111543468647056,6396.265526891046,125,229
1.75,1.5,10.0,0.8721578622181033,0.863456389661209,-0.008701472556894352,0.7799782711856798,0.7815715957721567,0.0015933245864769852,0.14137870095710278,0.3998781569392573,0.14301601004430697,0.42705806818614045,6395.966427968897,125,229
1.75,1.75,10.0,0.8721578622181033,0.863456389661209,-0.008701472556894352,0.7791493642805416,0.7791493642805416,0.0,0.14137894842269225,0.45118833895703586,0.14301879569279763,0.4730585016893142,6395.804407321806,125,229
1.75,2.0,10.0,0.8721578622181033,0.863456389661209,-0.008701472556894352,0.7686894582468381,0.7681273604980395,-0.0005620977487985623,0.14137905800034223,0.48961687286336353,0.14301985614392743,0.5007792001237915,6395.670354201607,125,229
2.0,0.5,10.0,0.8679358459478941,0.8657939450108125,-0.0021419009370815534,0.7570032442862361,0.7911884901928746,0.03418524590663852,0.14429901586225782,0.19378517936620188,0.1463587150310326,-0.1066374433256273,6377.493551180031,125,229
2.0,0.75,10.0,0.8679358459478941,0.8657939450108125,-0.0021419009370815534,0.7725097545303329,0.7939514461518775,0.021441691621544634,0.144291399165983,0.1859229152068206,0.14634793996583284,0.10312452195581356,6387.356166179261,125,229
2.0,1.0,10.0,0.8679358459478941,0.8657939450108125,-0.0021419009370815534,0.7698132442003763,0.7840855431872202,0.014272298986843901,0.1442878609123211,0.24879592362153805,0.14634273793113417,0.25560803691385947,6392.619118474964,125,229
2.0,1.25,10.0,0.8679358459478941,0.8657939450108125,-0.0021419009370815534,0.774739001515729,0.7764506157180618,0.0017116142023327896,0.14429305422076838,0.3328424207673844,0.146350850387567,0.36111668059689994,6396.499503996585,125,229
2.0,1.5,10.0,0.8679358459478941,0.8657939450108125,-0.0021419009370815534,0.7799782711856798,0.7815715957721567,0.0015933245864769852,0.14429655728404633,0.39987952049362524,0.1463561972535603,0.4270581671281136,6396.200664035368,125,229
2.0,1.75,10.0,0.8679358459478941,0.8657939450108125,-0.0021419009370815534,0.7791493642805416,0.7791493642805416,0.0,0.14429882129680965,0.4511881968151908,0.14635964007136104,0.47305829979526715,6396.044313103731,125,229
2.0,2.0,10.0,0.8679358459478941,0.8657939450108125,-0.0021419009370815534,0.7686894582468381,0.7681273604980395,-0.0005620977487985623,0.1442996419327227,0.4896167745585785,0.14636088463787056,0.5007791235939936,6395.91194068458,125,229
